index,name,lat,lon,context
226017,Philadelphia,39.95233,-75.16379,"['railroad', 'stocks', 'were', 'far', 'and', 'away', 'the', 'most', 'valuable', 'and', 'important', 'on', 'every', 'exchange', 'in', 'America', '.', 'Here', 'in', 'Philadelphia', ',', 'New', 'York', 'Central', ',', 'Rock', 'Island', ',', 'Wabash', ',', 'Central', 'Pacific', ',', 'St.', 'Paul', ',', 'Hannibal', '&', 'St.', 'Joseph']"
226024,Rock Island,55.46667,-1.66667,"['most', 'valuable', 'and', 'important', 'on', 'every', 'exchange', 'in', 'America', '.', 'Here', 'in', 'Philadelphia', ',', 'New', 'York', 'Central', ',', 'Rock', 'Island', ',', 'Wabash', ',', 'Central', 'Pacific', ',', 'St.', 'Paul', ',', 'Hannibal', '&', 'St.', 'Joseph', ',', 'Union', 'Pacific', ',', 'and', 'Ohio', '&']"
226026,Wabash,34.38871,-90.82872,"['and', 'important', 'on', 'every', 'exchange', 'in', 'America', '.', 'Here', 'in', 'Philadelphia', ',', 'New', 'York', 'Central', ',', 'Rock', 'Island', ',', 'Wabash', ',', 'Central', 'Pacific', ',', 'St.', 'Paul', ',', 'Hannibal', '&', 'St.', 'Joseph', ',', 'Union', 'Pacific', ',', 'and', 'Ohio', '&', 'Mississippi', 'were']"
226029,Central Pacific,-22,26,"['every', 'exchange', 'in', 'America', '.', 'Here', 'in', 'Philadelphia', ',', 'New', 'York', 'Central', ',', 'Rock', 'Island', ',', 'Wabash', ',', 'Central', 'Pacific', ',', 'St.', 'Paul', ',', 'Hannibal', '&', 'St.', 'Joseph', ',', 'Union', 'Pacific', ',', 'and', 'Ohio', '&', 'Mississippi', 'were', 'freely', 'traded', 'in']"
226032,St. Paul,58.73488,5.64929,"['America', '.', 'Here', 'in', 'Philadelphia', ',', 'New', 'York', 'Central', ',', 'Rock', 'Island', ',', 'Wabash', ',', 'Central', 'Pacific', ',', 'St.', 'Paul', ',', 'Hannibal', '&', 'St.', 'Joseph', ',', 'Union', 'Pacific', ',', 'and', 'Ohio', '&', 'Mississippi', 'were', 'freely', 'traded', 'in', '.', 'There', 'were']"
226043,Ohio,31.53933,-98.08614,"['Island', ',', 'Wabash', ',', 'Central', 'Pacific', ',', 'St.', 'Paul', ',', 'Hannibal', '&', 'St.', 'Joseph', ',', 'Union', 'Pacific', ',', 'and', 'Ohio', '&', 'Mississippi', 'were', 'freely', 'traded', 'in', '.', 'There', 'were', 'men', 'who', 'were', 'getting', 'rich', 'and', 'famous', 'out', 'of', 'handling', 'these']"
226045,Mississippi,32.75041,-89.75036,"['Wabash', ',', 'Central', 'Pacific', ',', 'St.', 'Paul', ',', 'Hannibal', '&', 'St.', 'Joseph', ',', 'Union', 'Pacific', ',', 'and', 'Ohio', '&', 'Mississippi', 'were', 'freely', 'traded', 'in', '.', 'There', 'were', 'men', 'who', 'were', 'getting', 'rich', 'and', 'famous', 'out', 'of', 'handling', 'these', 'things', ';']"
226087,East,65,-15,"['towering', 'figures', 'as', 'Cornelius', 'Vanderbilt', ',', 'Jay', 'Gould', ',', 'Daniel', 'Drew', ',', 'James', 'Fish', ',', 'and', 'others', 'in', 'the', 'East', ',', 'and', 'Fair', ',', 'Crocker', ',', 'W.', 'R.', 'Hearst', ',', 'and', 'Collis', 'P.', 'Huntington', ',', 'in', 'the', 'West', ',', 'were']"
226105,West,31.80238,-97.09167,"['the', 'East', ',', 'and', 'Fair', ',', 'Crocker', ',', 'W.', 'R.', 'Hearst', ',', 'and', 'Collis', 'P.', 'Huntington', ',', 'in', 'the', 'West', ',', 'were', 'already', 'raising', 'their', 'heads', 'like', 'vast', 'mountains', 'in', 'connection', 'with', 'these', 'enterprises', '.', 'Among', 'those', 'who', 'dreamed', 'most']"
226158,America,26.0173,-104.41406,"['of', 'a', 'Gould', 'or', 'the', 'practical', 'knowledge', 'of', 'a', 'Vanderbilt', ',', 'was', 'ambitious', 'to', 'thread', 'the', 'northern', 'reaches', 'of', 'America', 'with', 'a', 'band', 'of', 'steel', 'which', 'should', 'be', 'a', 'permanent', 'memorial', 'to', 'his', 'name', '.', 'The', 'project', 'which', 'fascinated', 'him']"
226201,Lake Superior,-44.83333,168.5,"['that', 'related', 'to', 'the', 'development', 'of', 'the', 'territory', 'then', 'lying', 'almost', 'unexplored', 'between', 'the', 'extreme', 'western', 'shore', 'of', 'Lake', 'Superior', ',', 'where', 'Duluth', 'now', 'stands', ',', 'and', 'that', 'portion', 'of', 'the', 'Pacific', 'Ocean', 'into', 'which', 'the', 'Columbia', 'River', 'empties', '--']"
226204,Duluth,46.78327,-92.10658,"['the', 'development', 'of', 'the', 'territory', 'then', 'lying', 'almost', 'unexplored', 'between', 'the', 'extreme', 'western', 'shore', 'of', 'Lake', 'Superior', ',', 'where', 'Duluth', 'now', 'stands', ',', 'and', 'that', 'portion', 'of', 'the', 'Pacific', 'Ocean', 'into', 'which', 'the', 'Columbia', 'River', 'empties', '--', 'the', 'extreme', 'northern']"
226214,Pacific Ocean,47.26455,-122.25012,"['the', 'extreme', 'western', 'shore', 'of', 'Lake', 'Superior', ',', 'where', 'Duluth', 'now', 'stands', ',', 'and', 'that', 'portion', 'of', 'the', 'Pacific', 'Ocean', 'into', 'which', 'the', 'Columbia', 'River', 'empties', '--', 'the', 'extreme', 'northern', 'one-third', 'of', 'the', 'United', 'States', '.', 'Here', ',', 'if', 'a']"
226219,Columbia River,34.00071,-81.03481,"['Lake', 'Superior', ',', 'where', 'Duluth', 'now', 'stands', ',', 'and', 'that', 'portion', 'of', 'the', 'Pacific', 'Ocean', 'into', 'which', 'the', 'Columbia', 'River', 'empties', '--', 'the', 'extreme', 'northern', 'one-third', 'of', 'the', 'United', 'States', '.', 'Here', ',', 'if', 'a', 'railroad', 'were', 'built', ',', 'would']"
226229,United States,37.99066,-81.4265,"['portion', 'of', 'the', 'Pacific', 'Ocean', 'into', 'which', 'the', 'Columbia', 'River', 'empties', '--', 'the', 'extreme', 'northern', 'one-third', 'of', 'the', 'United', 'States', '.', 'Here', ',', 'if', 'a', 'railroad', 'were', 'built', ',', 'would', 'spring', 'up', 'great', 'cities', 'and', 'prosperous', 'towns', '.', 'There', 'were']"
226264,Rockies,,,"['prosperous', 'towns', '.', 'There', 'were', ',', 'it', 'was', 'suspected', ',', 'mines', 'of', 'various', 'metals', 'in', 'the', 'region', 'of', 'the', 'Rockies', 'which', 'this', 'railroad', 'would', 'traverse', ',', 'and', 'untold', 'wealth', 'to', 'be', 'reaped', 'from', 'the', 'fertile', 'corn', 'and', 'wheat', 'lands', '.']"
226292,Duluth,46.78327,-92.10658,"['wealth', 'to', 'be', 'reaped', 'from', 'the', 'fertile', 'corn', 'and', 'wheat', 'lands', '.', 'Products', 'brought', 'only', 'so', 'far', 'east', 'as', 'Duluth', 'could', 'then', 'be', 'shipped', 'to', 'the', 'Atlantic', ',', 'via', 'the', 'Great', 'Lakes', 'and', 'the', 'Erie', 'Canal', ',', 'at', 'a', 'greatly']"
226299,Atlantic,43.5827,-65.34141,"['corn', 'and', 'wheat', 'lands', '.', 'Products', 'brought', 'only', 'so', 'far', 'east', 'as', 'Duluth', 'could', 'then', 'be', 'shipped', 'to', 'the', 'Atlantic', ',', 'via', 'the', 'Great', 'Lakes', 'and', 'the', 'Erie', 'Canal', ',', 'at', 'a', 'greatly', 'reduced', 'cost', '.', 'It', 'was', 'a', 'vision']"
226304,Great Lakes,,,"['Products', 'brought', 'only', 'so', 'far', 'east', 'as', 'Duluth', 'could', 'then', 'be', 'shipped', 'to', 'the', 'Atlantic', ',', 'via', 'the', 'Great', 'Lakes', 'and', 'the', 'Erie', 'Canal', ',', 'at', 'a', 'greatly', 'reduced', 'cost', '.', 'It', 'was', 'a', 'vision', 'of', 'empire', ',', 'not', 'unlike']"
226308,Erie Canal,42.12922,-80.08506,"['far', 'east', 'as', 'Duluth', 'could', 'then', 'be', 'shipped', 'to', 'the', 'Atlantic', ',', 'via', 'the', 'Great', 'Lakes', 'and', 'the', 'Erie', 'Canal', ',', 'at', 'a', 'greatly', 'reduced', 'cost', '.', 'It', 'was', 'a', 'vision', 'of', 'empire', ',', 'not', 'unlike', 'the', 'Panama', 'Canal', 'project']"
226327,Panama Canal,9,-80,"['Canal', ',', 'at', 'a', 'greatly', 'reduced', 'cost', '.', 'It', 'was', 'a', 'vision', 'of', 'empire', ',', 'not', 'unlike', 'the', 'Panama', 'Canal', 'project', 'of', 'the', 'same', 'period', ',', 'and', 'one', 'that', 'bade', 'fair', 'apparently', 'to', 'be', 'as', 'useful', 'to', 'humanity', '.', 'It']"
226449,Northern Pacific Railroad,-9.75,30.75,"['the', 'genius', 'which', 'had', 'been', 'sufficient', 'to', 'finance', 'the', 'Civil', 'War', 'was', 'considered', 'sufficient', 'to', 'finance', 'the', 'Northern', 'Pacific', 'Railroad', '.', 'Cooke', 'undertook', 'it', 'with', 'the', 'idea', 'of', 'being', 'able', 'to', 'put', 'the', 'merits', 'of', 'the', 'proposition', 'before', 'the', 'people']"
226538,Northern Pacific,-9.75,30.75,"['of', 'great', 'government', 'loans', 'during', 'the', 'Civil', 'War', 'to', 'the', 'people', 'direct', 'in', 'this', 'fashion', '.', 'Why', 'not', 'Northern', 'Pacific', 'certificates', '?', 'For', 'several', 'years', 'he', 'conducted', 'a', 'pyrotechnic', 'campaign', ',', 'surveying', 'the', 'territory', 'in', 'question', ',', 'organizing', 'great', 'railway-construction']"
226648,France,46,2,"['have', 'proved', 'successful', ',', 'as', 'under', 'subsequent', 'management', 'it', 'did', '.', 'However', ',', 'hard', 'times', ',', 'the', 'war', 'between', 'France', 'and', 'Germany', ',', 'which', 'tied', 'up', 'European', 'capital', 'for', 'the', 'time', 'being', 'and', 'made', 'it', 'indifferent', 'to', 'American', 'projects', ',']"
226650,Germany,51.5,10.5,"['successful', ',', 'as', 'under', 'subsequent', 'management', 'it', 'did', '.', 'However', ',', 'hard', 'times', ',', 'the', 'war', 'between', 'France', 'and', 'Germany', ',', 'which', 'tied', 'up', 'European', 'capital', 'for', 'the', 'time', 'being', 'and', 'made', 'it', 'indifferent', 'to', 'American', 'projects', ',', 'envy', ',']"
226708,Northern Pacific,-9.75,30.75,"['1873', ',', 'at', 'twelve-fifteen', 'noon', ',', 'Jay', 'Cooke', '&', 'Co.', 'failed', 'for', 'approximately', 'eight', 'million', 'dollars', 'and', 'the', 'Northern', 'Pacific', 'for', 'all', 'that', 'had', 'been', 'invested', 'in', 'it', '--', 'some', 'fifty', 'million', 'dollars', 'more', '.', 'One', 'can', 'imagine', 'what', 'the']"
226864,Lake Shore Railroad,-44.83333,168.5,"['Exchange', ',', 'after', 'witnessing', 'a', 'number', 'of', 'crashes', 'immediately', 'afterward', ',', 'closed', 'for', 'eight', 'days', '.', 'The', 'Lake', 'Shore', 'Railroad', 'failed', 'to', 'pay', 'a', 'call-loan', 'of', 'one', 'million', 'seven', 'hundred', 'and', 'fifty', 'thousand', 'dollars', ';', 'and', 'the', 'Union', 'Trust', 'Company']"
226944,Philadelphia,39.95233,-75.16379,"['be', 'borrowed', 'upon', 'them', ';', 'and', 'it', 'suspended', '.', 'Suspicion', 'was', 'universal', ',', 'rumor', 'affected', 'every', 'one', '.', 'In', 'Philadelphia', ',', 'when', 'the', 'news', 'reached', 'the', 'stock', 'exchange', ',', 'it', 'came', 'first', 'in', 'the', 'form', 'of', 'a', 'brief', 'despatch', 'addressed']"
227083,Northern Pacific,-9.75,30.75,"['criticism', 'to', 'some', 'inquirer', ',', 'in', 'which', 'he', 'had', 'said', 'that', 'no', 'enterprise', 'of', 'such', 'magnitude', 'as', 'the', 'Northern', 'Pacific', 'had', 'ever', 'before', 'been', 'entirely', 'dependent', 'upon', 'one', 'house', ',', 'or', 'rather', 'upon', 'one', 'man', ',', 'and', 'that', 'he', 'did']"
227231,New York,30.03593,-90.02561,"['fail', '.', 'He', 'was', 'not', 'long', 'in', 'wonder', '.', 'A', 'second', 'despatch', 'posted', 'on', ""'change"", 'read', ':', ""''"", 'New', 'York', ',', 'September', '18th', '.', 'Jay', 'Cooke', '&', 'Co.', 'have', 'suspended', '.', ""''"", 'Cowperwood', 'could', 'not', 'believe', 'it', '.', 'He', 'was']"
227273,Third Street,-33.57917,151.30833,"['with', 'the', 'thought', 'of', 'a', 'great', 'opportunity', '.', 'In', 'company', 'with', 'every', 'other', 'broker', ',', 'he', 'hurried', 'into', 'Third', 'Street', 'and', 'up', 'to', 'Number', '114', ',', 'where', 'the', 'famous', 'old', 'banking', 'house', 'was', 'located', ',', 'in', 'order', 'to', 'be', 'sure']"
227458,Dock Street,52.18122,7.9101,"['there', 'often', '.', 'Wharf-rats', 'as', 'long', 'as', 'the', 'forearm', 'of', 'a', 'man', 'crept', 'up', 'the', 'culverted', 'channels', 'of', 'Dock', 'Street', 'to', 'run', 'through', 'the', 'apartments', 'at', 'will', '.', 'Scores', 'of', 'clerks', 'worked', 'under', 'gas-jets', ',', 'where', 'light', 'and', 'air', 'were']"
227822,Chicago,41.85003,-87.65005,"['.', 'I', ""'ll"", 'go', 'short', 'of', 'this', '--', 'of', 'everything', '.', ""''"", 'Before', ',', 'when', 'the', 'panic', 'following', 'the', 'Chicago', 'fire', 'had', 'occurred', ',', 'he', 'had', 'been', 'long', '--', 'had', 'been', 'compelled', 'to', 'stay', 'long', 'of', 'many', 'things', 'in', 'order']"
228056,Northern Pacific,-9.75,30.75,"['reap', 'a', 'profit', '.', 'His', 'instinct', 'told', 'him', 'how', 'widespread', 'and', 'enduring', 'this', 'panic', 'would', 'be', '.', 'The', 'Northern', 'Pacific', 'was', 'a', 'hundred-million-dollar', 'venture', '.', 'It', 'involved', 'the', 'savings', 'of', 'hundreds', 'of', 'thousands', 'of', 'people', '--', 'small', 'bankers', ',', 'tradesmen']"
228109,Chicago,41.85003,-87.65005,"['land', ',', 'and', 'all', 'resting', 'on', 'the', 'faith', 'and', 'security', 'of', 'Jay', 'Cooke', '.', 'Once', ',', 'not', 'unlike', 'the', 'Chicago', 'fire', 'map', ',', 'Cowperwood', 'had', 'seen', 'a', 'grand', 'prospectus', 'and', 'map', 'of', 'the', 'location', 'of', 'the', 'Northern', 'Pacific', 'land-grant', 'which']"
228127,Northern Pacific,-9.75,30.75,"['the', 'Chicago', 'fire', 'map', ',', 'Cowperwood', 'had', 'seen', 'a', 'grand', 'prospectus', 'and', 'map', 'of', 'the', 'location', 'of', 'the', 'Northern', 'Pacific', 'land-grant', 'which', 'Cooke', 'had', 'controlled', ',', 'showing', 'a', 'vast', 'stretch', 'or', 'belt', 'of', 'territory', 'extending', 'from', 'Duluth', '--', ""''"", 'The']"
228144,Duluth,46.78327,-92.10658,"['the', 'Northern', 'Pacific', 'land-grant', 'which', 'Cooke', 'had', 'controlled', ',', 'showing', 'a', 'vast', 'stretch', 'or', 'belt', 'of', 'territory', 'extending', 'from', 'Duluth', '--', ""''"", 'The', 'Zenith', 'City', 'of', 'the', 'Unsalted', 'Seas', ',', ""''"", 'as', 'Proctor', 'Knott', ',', 'speaking', 'in', 'the', 'House', 'of']"
228174,Rockies,,,"[""''"", 'as', 'Proctor', 'Knott', ',', 'speaking', 'in', 'the', 'House', 'of', 'Representatives', ',', 'had', 'sarcastically', 'called', 'it', '--', 'through', 'the', 'Rockies', 'and', 'the', 'headwaters', 'of', 'the', 'Missouri', 'to', 'the', 'Pacific', 'Ocean', '.', 'He', 'had', 'seen', 'how', 'Cooke', 'had', 'ostensibly', 'managed', 'to']"
228180,Missouri,38.25031,-92.50046,"['in', 'the', 'House', 'of', 'Representatives', ',', 'had', 'sarcastically', 'called', 'it', '--', 'through', 'the', 'Rockies', 'and', 'the', 'headwaters', 'of', 'the', 'Missouri', 'to', 'the', 'Pacific', 'Ocean', '.', 'He', 'had', 'seen', 'how', 'Cooke', 'had', 'ostensibly', 'managed', 'to', 'get', 'control', 'of', 'this', 'government', 'grant']"
228184,Pacific Ocean,47.26455,-122.25012,"['Representatives', ',', 'had', 'sarcastically', 'called', 'it', '--', 'through', 'the', 'Rockies', 'and', 'the', 'headwaters', 'of', 'the', 'Missouri', 'to', 'the', 'Pacific', 'Ocean', '.', 'He', 'had', 'seen', 'how', 'Cooke', 'had', 'ostensibly', 'managed', 'to', 'get', 'control', 'of', 'this', 'government', 'grant', ',', 'containing', 'millions', 'upon']"
228701,Rhode Island,53.35222,-7.20167,"['to', 'buy', '.', 'New', 'York', 'Central', 'had', 'been', 'standing', 'at', '104', '7/8', 'when', 'the', 'failure', 'was', 'announced', ';', 'Rhode', 'Island', 'at', '108', '7/8', ';', 'Western', 'Union', 'at', '92', '1/2', ';', 'Wabash', 'at', '70', '1/4', ';', 'Panama', 'at', '117', '3/8', ';']"
228712,Wabash,34.38871,-90.82872,"['7/8', 'when', 'the', 'failure', 'was', 'announced', ';', 'Rhode', 'Island', 'at', '108', '7/8', ';', 'Western', 'Union', 'at', '92', '1/2', ';', 'Wabash', 'at', '70', '1/4', ';', 'Panama', 'at', '117', '3/8', ';', 'Central', 'Pacific', 'at', '99', '5/8', ';', 'St.', 'Paul', 'at', '51', ';']"
228717,Panama,9,-80,"['announced', ';', 'Rhode', 'Island', 'at', '108', '7/8', ';', 'Western', 'Union', 'at', '92', '1/2', ';', 'Wabash', 'at', '70', '1/4', ';', 'Panama', 'at', '117', '3/8', ';', 'Central', 'Pacific', 'at', '99', '5/8', ';', 'St.', 'Paul', 'at', '51', ';', 'Hannibal', '&', 'St.', 'Joseph', 'at']"
228723,Central Pacific,-22,26,"['7/8', ';', 'Western', 'Union', 'at', '92', '1/2', ';', 'Wabash', 'at', '70', '1/4', ';', 'Panama', 'at', '117', '3/8', ';', 'Central', 'Pacific', 'at', '99', '5/8', ';', 'St.', 'Paul', 'at', '51', ';', 'Hannibal', '&', 'St.', 'Joseph', 'at', '48', ';', 'Northwestern', 'at', '63', ';']"
228750,Ohio,31.53933,-98.08614,"['51', ';', 'Hannibal', '&', 'St.', 'Joseph', 'at', '48', ';', 'Northwestern', 'at', '63', ';', 'Union', 'Pacific', 'at', '26', '3/4', ';', 'Ohio', 'and', 'Mississippi', 'at', '38', '3/4', '.', 'Cowperwood', ""'s"", 'house', 'had', 'scarcely', 'any', 'of', 'the', 'stocks', 'on', 'hand', '.', 'They', 'were']"
228752,Mississippi,32.75041,-89.75036,"['Hannibal', '&', 'St.', 'Joseph', 'at', '48', ';', 'Northwestern', 'at', '63', ';', 'Union', 'Pacific', 'at', '26', '3/4', ';', 'Ohio', 'and', 'Mississippi', 'at', '38', '3/4', '.', 'Cowperwood', ""'s"", 'house', 'had', 'scarcely', 'any', 'of', 'the', 'stocks', 'on', 'hand', '.', 'They', 'were', 'not', 'carrying']"
228808,New York Central,30.03593,-90.02561,"['would', 'take', ',', 'at', 'prices', 'which', 'he', 'felt', 'sure', 'would', 'inspire', 'them', '.', '``', 'Five', 'thousand', 'of', 'New', 'York', 'Central', 'at', 'ninety-nine', ',', 'ninety-eight', ',', 'ninety-seven', ',', 'ninety-six', ',', 'ninety-five', ',', 'ninety-four', ',', 'ninety-three', ',', 'ninety-two', ',', 'ninety-one', ',', 'ninety']"
228856,Rock Island,55.46667,-1.66667,"['him', 'call', ';', 'and', 'when', 'his', 'sales', 'were', 'not', 'sufficiently', 'brisk', 'he', 'would', 'turn', 'to', 'something', 'else', '--', 'Rock', 'Island', ',', 'Panama', ',', 'Central', 'Pacific', ',', 'Western', 'Union', ',', 'Northwestern', ',', 'Union', 'Pacific', '.', 'He', 'saw', 'his', 'brother', 'and', 'Wingate']"
228858,Panama,9,-80,"[';', 'and', 'when', 'his', 'sales', 'were', 'not', 'sufficiently', 'brisk', 'he', 'would', 'turn', 'to', 'something', 'else', '--', 'Rock', 'Island', ',', 'Panama', ',', 'Central', 'Pacific', ',', 'Western', 'Union', ',', 'Northwestern', ',', 'Union', 'Pacific', '.', 'He', 'saw', 'his', 'brother', 'and', 'Wingate', 'hurrying', 'in']"
228861,Central Pacific,-22,26,"['his', 'sales', 'were', 'not', 'sufficiently', 'brisk', 'he', 'would', 'turn', 'to', 'something', 'else', '--', 'Rock', 'Island', ',', 'Panama', ',', 'Central', 'Pacific', ',', 'Western', 'Union', ',', 'Northwestern', ',', 'Union', 'Pacific', '.', 'He', 'saw', 'his', 'brother', 'and', 'Wingate', 'hurrying', 'in', ',', 'and', 'stopped']"
229018,Philadelphia,39.95233,-75.16379,"['at', 'one-forty-five', ',', '``', 'announce', 'that', 'they', 'are', 'compelled', 'to', 'suspend', '.', ""''"", '``', 'The', 'First', 'National', 'Bank', 'of', 'Philadelphia', ',', ""''"", 'he', 'called', ',', 'at', 'two', ""o'clock"", ',', ""''"", 'begs', 'to', 'state', 'that', 'it', 'can', 'not', 'at', 'present', 'meet']"
229321,Third Street,-33.57917,151.30833,"['the', 'coming', 'of', 'the', 'night', '.', 'The', 'crowd', 'lingered', 'in', 'front', 'of', 'Jay', 'Cooke', '&', 'Co.', ""'s"", 'on', 'Third', 'Street', 'and', 'in', 'front', 'of', 'other', 'institutions', ',', 'waiting', 'apparently', 'for', 'some', 'development', 'which', 'would', 'be', 'favorable', 'to', 'them', '.', 'For']"
229422,New York,30.03593,-90.02561,"['would', 'money', 'be', 'forthcoming', '?', 'These', 'were', 'the', 'topics', 'from', 'each', 'mind', 'and', 'upon', 'each', 'tongue', '.', 'From', 'New', 'York', 'was', 'coming', 'momentarily', 'more', 'news', 'of', 'disaster', '.', 'Over', 'there', 'banks', 'and', 'trust', 'companies', 'were', 'falling', 'like', 'trees', 'in', 'a']"
229547,New York,30.03593,-90.02561,"['would', 'have', 'the', 'means', 'to', '.', 'He', 'learned', 'from', 'hearsay', ',', 'and', 'information', 'which', 'had', 'been', 'received', 'from', 'New', 'York', 'and', 'elsewhere', ',', 'that', 'things', 'were', 'as', 'bad', 'as', 'they', 'could', 'be', ',', 'and', 'that', 'there', 'was', 'no', 'hope', 'for']"
